id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
854,management,D,A,0,logprob,70,232.0,0.0,242.3
855,professional_psychology,A,A,1,logprob,83,232.0,0.0,243.1
856,professional_psychology,B,B,1,logprob,70,224.5,0.0,232.9
857,logical_fallacies,C,C,1,logprob,82,241.0,0.0,249.6
858,formal_logic,C,,0,none,151,404.8,0.0,414.0
859,high_school_psychology,A,A,1,logprob,89,256.3,0.0,264.0
860,professional_medicine,A,A,1,logprob,131,301.8,0.0,310.1
861,business_ethics,B,B,1,logprob,110,295.9,0.0,302.0
862,moral_scenarios,C,C,1,logprob,136,354.4,0.0,366.1
863,security_studies,A,B,0,logprob,168,421.3,0.0,429.1
864,high_school_psychology,B,B,1,logprob,76,246.6,0.0,260.3
865,moral_disputes,C,C,1,logprob,83,243.1,0.0,255.6
866,conceptual_physics,C,B,0,logprob,69,236.2,0.0,246.9
867,high_school_macroeconomics,D,D,1,logprob,140,348.7,0.0,354.8
868,electrical_engineering,A,A,1,generated,134,346.4,0.0,351.0
869,jurisprudence,C,D,0,logprob,78,233.6,0.0,239.5
870,college_biology,C,C,1,logprob,155,346.2,0.0,352.0
871,astronomy,C,C,1,logprob,121,292.1,0.0,299.0
872,moral_disputes,D,D,1,logprob,126,294.8,0.0,304.8
873,public_relations,D,D,1,logprob,74,235.4,0.0,243.9
874,astronomy,A,A,1,logprob,125,298.9,0.0,310.9
875,professional_law,D,D,1,logprob,336,711.7,0.0,729.0
876,moral_disputes,C,D,0,logprob,86,243.3,0.0,257.7
877,professional_law,B,B,1,logprob,279,593.7,0.0,600.7
878,professional_law,A,A,1,logprob,181,421.6,0.0,434.3
879,astronomy,C,C,1,logprob,65,185.6,0.0,197.0
880,clinical_knowledge,B,C,0,logprob,79,228.8,0.0,242.4
881,high_school_chemistry,D,D,1,logprob,90,233.9,0.0,241.4
882,moral_disputes,D,A,0,logprob,127,285.8,0.0,298.1
883,prehistory,D,A,0,logprob,114,289.2,0.0,301.2
884,world_religions,C,C,1,logprob,63,175.3,0.0,185.1
885,business_ethics,B,B,1,logprob,71,223.6,0.0,228.2
886,professional_law,B,B,1,logprob,339,700.1,0.0,709.4
887,world_religions,D,C,0,logprob,61,189.7,0.0,199.1
888,elementary_mathematics,B,B,1,logprob,86,240.8,0.0,251.6
889,virology,C,A,0,logprob,104,290.7,0.0,304.1
890,high_school_microeconomics,A,B,0,logprob,170,401.9,0.0,410.8
891,machine_learning,A,,0,none,178,414.2,0.0,420.4
892,human_sexuality,A,A,1,logprob,61,181.1,0.0,186.6
893,high_school_psychology,A,A,1,logprob,89,236.2,0.0,241.7
894,philosophy,B,B,1,logprob,75,237.1,0.0,244.9
895,logical_fallacies,A,D,0,logprob,187,446.0,0.0,460.9
896,high_school_psychology,A,A,1,logprob,69,250.8,0.0,261.2
897,marketing,B,B,1,logprob,86,233.2,0.0,239.6
898,high_school_biology,A,A,1,logprob,69,230.8,0.0,236.7
899,miscellaneous,C,A,0,logprob,67,178.6,0.0,188.5
900,professional_law,B,B,1,logprob,314,708.5,0.0,720.6
901,professional_psychology,B,B,1,logprob,90,258.5,0.0,275.6
902,jurisprudence,D,D,1,logprob,130,303.4,0.0,312.7
903,high_school_macroeconomics,D,A,0,logprob,178,429.2,0.0,437.8
904,professional_psychology,A,D,0,logprob,75,244.7,0.0,265.4
905,high_school_psychology,A,B,0,logprob,71,247.8,0.0,270.1
906,professional_law,D,B,0,logprob,451,924.6,0.0,937.6
907,high_school_mathematics,B,,0,none,79,250.0,0.0,265.7
908,moral_disputes,B,B,1,logprob,73,241.7,0.0,250.3
909,prehistory,D,B,0,logprob,80,245.1,0.0,254.4
910,world_religions,D,C,0,logprob,75,237.4,0.0,250.2
911,professional_law,C,D,0,logprob,223,478.1,0.0,488.4
912,high_school_world_history,A,A,1,logprob,192,433.8,0.0,450.6
913,moral_disputes,B,B,1,logprob,91,247.0,0.0,258.6
914,professional_psychology,D,A,0,logprob,173,419.4,0.0,428.9
915,high_school_macroeconomics,C,A,0,logprob,120,315.2,0.0,326.4
916,jurisprudence,B,A,0,generated,158,360.9,0.0,371.5
917,high_school_physics,D,A,0,logprob,98,248.7,0.0,258.2
918,astronomy,D,D,1,logprob,108,295.0,0.0,316.0
919,professional_law,A,A,1,logprob,424,899.1,0.0,913.0
920,high_school_macroeconomics,C,B,0,logprob,104,298.7,0.0,305.5
921,moral_scenarios,A,B,0,logprob,132,296.0,0.0,306.0
922,high_school_geography,D,D,1,logprob,83,238.2,0.0,252.6
923,clinical_knowledge,A,A,1,logprob,134,352.6,0.0,367.1
924,professional_law,C,A,0,logprob,201,479.2,0.0,492.0
925,college_biology,C,D,0,logprob,117,298.0,0.0,310.1
926,high_school_world_history,B,B,1,logprob,408,856.7,0.0,872.2
927,moral_scenarios,B,C,0,logprob,130,307.2,0.0,320.5
928,college_computer_science,D,B,0,logprob,122,295.5,0.0,305.0
929,high_school_european_history,B,B,1,logprob,297,635.5,0.0,650.2
930,miscellaneous,C,A,0,logprob,75,237.5,0.0,266.3
931,professional_medicine,D,D,1,logprob,228,459.5,0.0,470.0
932,high_school_physics,C,A,0,logprob,191,417.3,0.0,424.4
933,high_school_microeconomics,B,B,1,logprob,201,472.8,0.0,481.9
934,public_relations,C,A,0,logprob,85,241.4,0.0,254.3
935,high_school_us_history,D,D,1,logprob,294,666.2,0.0,680.6
936,clinical_knowledge,D,C,0,logprob,92,245.8,0.0,269.1
937,abstract_algebra,D,A,0,generated,87,232.7,0.0,240.2
938,college_physics,B,B,1,logprob,72,229.9,0.0,244.4
939,professional_law,B,A,0,logprob,200,455.2,0.0,467.3
940,international_law,C,C,1,logprob,138,344.3,0.0,356.8
941,professional_psychology,C,D,0,logprob,88,236.6,0.0,245.1
942,nutrition,C,A,0,logprob,88,233.8,0.0,246.6
943,logical_fallacies,A,A,1,logprob,70,232.1,0.0,242.8
944,logical_fallacies,D,A,0,logprob,71,218.9,0.0,223.9
945,human_aging,B,B,1,logprob,78,227.5,0.0,232.2
946,high_school_psychology,D,C,0,logprob,180,405.1,0.0,411.2
947,sociology,B,B,1,logprob,111,304.5,0.0,312.4
948,high_school_biology,C,C,1,logprob,76,245.6,0.0,253.6
949,miscellaneous,D,D,1,logprob,62,191.7,0.0,203.5
950,philosophy,B,B,1,logprob,69,245.3,0.0,257.4
951,high_school_mathematics,D,,0,none,104,300.1,0.0,309.9
952,professional_accounting,A,A,1,generated,127,304.9,0.0,314.2
953,electrical_engineering,C,,0,none,68,190.3,0.0,201.7
954,high_school_psychology,C,C,1,logprob,86,239.6,0.0,254.2
955,professional_law,C,D,0,logprob,360,787.4,0.0,798.1
956,philosophy,B,B,1,logprob,79,258.0,0.0,266.1
957,moral_scenarios,B,B,1,logprob,138,354.9,0.0,376.0
958,moral_scenarios,D,C,0,logprob,132,290.1,0.0,301.0
959,college_chemistry,B,B,1,logprob,88,232.7,0.0,246.1
960,abstract_algebra,A,,0,none,67,176.9,0.0,187.2
961,professional_law,A,B,0,logprob,565,1122.8,0.0,1137.0
962,prehistory,A,B,0,logprob,97,256.9,0.0,269.4
963,conceptual_physics,D,B,0,logprob,101,298.1,0.0,309.5
964,international_law,D,D,1,logprob,113,290.3,0.0,299.8
965,professional_accounting,B,B,1,logprob,135,343.3,0.0,352.9
966,college_chemistry,C,A,0,generated,198,471.4,0.0,481.0
967,college_chemistry,C,A,0,logprob,91,234.1,0.0,243.0
968,high_school_psychology,B,B,1,logprob,62,177.0,0.0,181.7
969,miscellaneous,A,A,1,logprob,59,177.0,0.0,182.2
970,high_school_statistics,A,D,0,logprob,143,390.9,0.0,396.2
971,professional_medicine,A,C,0,logprob,283,854.7,0.0,861.5
972,professional_law,B,B,1,logprob,141,530.3,0.0,538.8
973,high_school_computer_science,C,B,0,logprob,257,647.9,0.0,657.0
974,computer_security,C,C,1,logprob,129,324.2,0.0,335.7
975,professional_law,C,A,0,logprob,358,791.4,0.0,807.5
976,nutrition,A,B,0,logprob,70,238.5,0.0,248.9
977,high_school_psychology,B,B,1,logprob,75,234.3,0.0,251.3
978,prehistory,B,B,1,logprob,119,289.3,0.0,302.0
979,international_law,B,B,1,logprob,100,233.2,0.0,242.7
980,nutrition,B,B,1,logprob,127,290.6,0.0,297.1
981,high_school_psychology,D,C,0,logprob,77,228.0,0.0,232.1
982,philosophy,C,B,0,logprob,73,224.6,0.0,229.1
983,computer_security,B,B,1,logprob,89,234.7,0.0,240.5
984,miscellaneous,C,C,1,logprob,62,183.4,0.0,191.2
985,miscellaneous,C,C,1,logprob,114,293.7,0.0,305.8
986,security_studies,C,C,1,logprob,155,350.0,0.0,363.7
987,moral_scenarios,B,A,0,logprob,147,345.4,0.0,359.8
988,moral_scenarios,A,C,0,logprob,133,355.3,0.0,364.1
989,philosophy,D,A,0,logprob,73,237.3,0.0,244.9
990,professional_psychology,D,D,1,logprob,181,416.5,0.0,431.5
991,security_studies,A,A,1,logprob,223,476.4,0.0,491.2
992,marketing,C,C,1,logprob,75,230.7,0.0,242.5
993,moral_scenarios,D,C,0,logprob,131,304.4,0.0,313.1
994,professional_law,B,A,0,logprob,500,1201.5,0.0,1222.9
995,nutrition,C,A,0,logprob,78,246.6,0.0,252.9
996,high_school_microeconomics,C,C,1,logprob,66,199.0,0.0,205.5
997,miscellaneous,D,A,0,logprob,74,240.3,0.0,245.5
998,professional_law,D,D,1,logprob,279,639.6,0.0,651.9
999,high_school_psychology,C,C,1,logprob,73,245.1,0.0,252.7
