id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
844,miscellaneous,D,A,0,logprob,86,500.2,0.0,510.0
845,professional_psychology,A,A,1,logprob,88,465.0,0.0,478.5
846,professional_law,C,B,0,logprob,338,1416.4,0.0,1436.5
847,sociology,D,D,1,logprob,103,570.2,0.0,582.1
848,moral_scenarios,D,B,0,logprob,130,575.2,0.0,591.0
849,professional_law,D,D,1,logprob,345,1518.4,0.0,1533.2
850,professional_law,A,A,1,logprob,156,751.8,0.0,764.5
851,professional_law,C,B,0,logprob,308,1357.1,0.0,1369.0
852,miscellaneous,D,B,0,logprob,73,463.3,0.0,480.3
853,moral_disputes,C,C,1,logprob,115,578.1,0.0,587.1
854,management,D,A,0,logprob,70,466.3,0.0,476.2
855,professional_psychology,A,D,0,logprob,83,456.4,0.0,467.4
856,professional_psychology,B,B,1,logprob,70,444.7,0.0,452.8
857,logical_fallacies,C,C,1,logprob,82,456.6,0.0,464.9
858,formal_logic,C,B,0,logprob,151,702.6,0.0,711.3
859,high_school_psychology,A,A,1,logprob,89,464.7,0.0,476.3
860,professional_medicine,A,A,1,logprob,131,581.6,0.0,591.8
861,business_ethics,B,B,1,logprob,110,574.7,0.0,584.9
862,moral_scenarios,C,C,1,logprob,136,687.4,0.0,696.4
863,security_studies,A,B,0,logprob,168,800.4,0.0,810.0
864,high_school_psychology,B,B,1,logprob,76,456.3,0.0,464.2
865,moral_disputes,C,C,1,logprob,83,466.4,0.0,476.3
866,conceptual_physics,C,B,0,logprob,69,458.8,0.0,467.8
867,high_school_macroeconomics,D,D,1,logprob,140,700.9,0.0,711.6
868,electrical_engineering,A,B,0,logprob,134,690.9,0.0,701.4
869,jurisprudence,C,B,0,logprob,78,449.0,0.0,459.2
870,college_biology,C,C,1,logprob,155,685.6,0.0,698.3
871,astronomy,C,C,1,logprob,121,557.9,0.0,566.9
872,moral_disputes,D,D,1,logprob,126,566.9,0.0,577.5
873,public_relations,D,D,1,logprob,74,441.6,0.0,451.0
874,astronomy,A,A,1,logprob,125,566.4,0.0,576.0
875,professional_law,D,D,1,logprob,336,1461.9,0.0,1479.5
876,moral_disputes,C,D,0,logprob,86,465.5,0.0,480.7
877,professional_law,B,B,1,logprob,279,1229.3,0.0,1247.2
878,professional_law,A,A,1,logprob,181,845.8,0.0,859.6
879,astronomy,C,C,1,logprob,65,343.3,0.0,352.8
880,clinical_knowledge,B,C,0,logprob,79,418.6,0.0,438.2
881,high_school_chemistry,D,D,1,logprob,90,406.9,0.0,418.7
882,moral_disputes,D,A,0,logprob,127,500.4,0.0,516.4
883,prehistory,D,A,0,logprob,114,478.2,0.0,492.6
884,world_religions,C,C,1,logprob,63,273.6,0.0,285.2
885,business_ethics,B,B,1,logprob,71,343.8,0.0,355.2
886,professional_law,B,D,0,logprob,339,1031.0,0.0,1046.1
887,world_religions,D,C,0,logprob,61,252.9,0.0,265.9
888,elementary_mathematics,B,B,1,logprob,86,328.0,0.0,337.1
889,virology,C,A,0,logprob,104,411.9,0.0,422.2
890,high_school_microeconomics,A,B,0,logprob,170,578.3,0.0,593.9
891,machine_learning,A,A,1,logprob,178,579.2,0.0,590.8
892,human_sexuality,A,A,1,logprob,61,248.0,0.0,264.6
893,high_school_psychology,A,A,1,logprob,89,318.4,0.0,330.1
894,philosophy,B,D,0,logprob,75,318.7,0.0,328.8
895,logical_fallacies,A,D,0,logprob,187,564.8,0.0,577.9
896,high_school_psychology,A,A,1,logprob,69,323.7,0.0,335.8
897,marketing,B,B,1,logprob,86,317.3,0.0,330.4
898,high_school_biology,A,A,1,logprob,69,313.3,0.0,324.8
899,miscellaneous,C,B,0,logprob,67,233.2,0.0,248.5
900,professional_law,B,B,1,logprob,314,901.1,0.0,911.3
901,professional_psychology,B,B,1,logprob,90,336.0,0.0,356.0
902,jurisprudence,D,D,1,logprob,130,417.2,0.0,429.6
903,high_school_macroeconomics,D,B,0,logprob,178,586.2,0.0,598.9
904,professional_psychology,A,A,1,logprob,75,329.0,0.0,342.2
905,high_school_psychology,A,B,0,logprob,71,329.6,0.0,334.9
906,professional_law,D,B,0,logprob,451,1312.2,0.0,1328.8
907,high_school_mathematics,B,A,0,logprob,79,334.9,0.0,350.6
908,moral_disputes,B,D,0,logprob,73,326.6,0.0,340.5
909,prehistory,D,B,0,logprob,80,319.9,0.0,329.7
910,world_religions,D,C,0,logprob,75,325.6,0.0,333.1
911,professional_law,C,C,1,logprob,223,669.9,0.0,689.0
912,high_school_world_history,A,A,1,logprob,192,602.0,0.0,614.4
913,moral_disputes,B,B,1,logprob,91,342.1,0.0,352.8
914,professional_psychology,D,A,0,logprob,173,585.9,0.0,603.4
915,high_school_macroeconomics,C,B,0,logprob,120,433.3,0.0,445.9
916,jurisprudence,B,D,0,logprob,158,507.4,0.0,520.4
917,high_school_physics,D,B,0,logprob,98,344.4,0.0,359.0
918,astronomy,D,D,1,logprob,108,417.5,0.0,432.0
919,professional_law,A,A,1,logprob,424,1288.9,0.0,1308.6
920,high_school_macroeconomics,C,B,0,logprob,104,416.6,0.0,432.1
921,moral_scenarios,A,B,0,logprob,132,415.8,0.0,426.0
922,high_school_geography,D,D,1,logprob,83,333.6,0.0,347.4
923,clinical_knowledge,A,A,1,logprob,134,484.8,0.0,496.0
924,professional_law,C,A,0,logprob,201,668.3,0.0,676.8
925,college_biology,C,D,0,logprob,117,419.3,0.0,432.1
926,high_school_world_history,B,B,1,logprob,408,1130.7,0.0,1148.5
927,moral_scenarios,B,C,0,logprob,130,393.3,0.0,407.5
928,college_computer_science,D,B,0,logprob,122,387.0,0.0,396.8
929,high_school_european_history,B,B,1,logprob,297,833.1,0.0,845.7
930,miscellaneous,C,A,0,logprob,75,305.5,0.0,315.9
931,professional_medicine,D,B,0,logprob,228,603.4,0.0,615.7
932,high_school_physics,C,B,0,logprob,191,528.5,0.0,539.4
933,high_school_microeconomics,B,B,1,logprob,201,598.9,0.0,612.3
934,public_relations,C,C,1,logprob,85,302.8,0.0,319.9
935,high_school_us_history,D,D,1,logprob,294,812.8,0.0,826.6
936,clinical_knowledge,D,C,0,logprob,92,304.0,0.0,318.3
937,abstract_algebra,D,A,0,logprob,87,298.4,0.0,309.9
938,college_physics,B,B,1,logprob,72,299.1,0.0,310.4
939,professional_law,B,B,1,logprob,200,584.6,0.0,601.3
940,international_law,C,C,1,logprob,138,446.4,0.0,465.3
941,professional_psychology,C,D,0,logprob,88,304.8,0.0,324.5
942,nutrition,C,B,0,logprob,88,298.7,0.0,307.6
943,logical_fallacies,A,A,1,logprob,70,297.2,0.0,310.6
944,logical_fallacies,D,A,0,logprob,71,307.9,0.0,315.1
945,human_aging,B,B,1,logprob,78,313.2,0.0,320.9
946,high_school_psychology,D,C,0,logprob,180,585.4,0.0,596.8
947,sociology,B,B,1,logprob,111,431.4,0.0,447.6
948,high_school_biology,C,C,1,logprob,76,336.1,0.0,347.8
949,miscellaneous,D,D,1,logprob,62,254.7,0.0,266.4
950,philosophy,B,B,1,logprob,69,318.6,0.0,331.9
951,high_school_mathematics,D,A,0,logprob,104,397.1,0.0,406.6
952,professional_accounting,A,B,0,logprob,127,411.0,0.0,420.2
953,electrical_engineering,C,B,0,logprob,68,247.4,0.0,255.9
954,high_school_psychology,C,C,1,logprob,86,314.3,0.0,328.2
955,professional_law,C,D,0,logprob,360,1049.3,0.0,1065.8
956,philosophy,B,B,1,logprob,79,322.3,0.0,338.3
957,moral_scenarios,B,B,1,logprob,138,470.7,0.0,488.4
958,moral_scenarios,D,C,0,logprob,132,406.4,0.0,415.0
959,college_chemistry,B,B,1,logprob,88,329.5,0.0,342.6
960,abstract_algebra,A,B,0,logprob,67,251.2,0.0,264.2
961,professional_law,A,B,0,logprob,565,1633.6,0.0,1667.1
962,prehistory,A,B,0,logprob,97,344.7,0.0,362.4
963,conceptual_physics,D,B,0,logprob,101,410.8,0.0,422.8
964,international_law,D,D,1,logprob,113,416.0,0.0,425.1
965,professional_accounting,B,B,1,logprob,135,494.8,0.0,503.8
966,college_chemistry,C,B,0,logprob,198,652.0,0.0,666.0
967,college_chemistry,C,B,0,logprob,91,325.6,0.0,337.5
968,high_school_psychology,B,B,1,logprob,62,237.3,0.0,248.1
969,miscellaneous,A,A,1,logprob,59,235.7,0.0,248.2
970,high_school_statistics,A,D,0,logprob,143,456.1,0.0,467.1
971,professional_medicine,A,C,0,logprob,283,801.5,0.0,820.8
972,professional_law,B,B,1,logprob,141,483.7,0.0,495.8
973,high_school_computer_science,C,B,0,logprob,257,742.6,0.0,754.7
974,computer_security,C,C,1,logprob,129,414.5,0.0,428.6
975,professional_law,C,B,0,logprob,358,1099.5,0.0,1113.3
976,nutrition,A,D,0,logprob,70,336.9,0.0,358.6
977,high_school_psychology,B,A,0,logprob,75,319.1,0.0,333.6
978,prehistory,B,B,1,logprob,119,391.3,0.0,404.9
979,international_law,B,B,1,logprob,100,319.1,0.0,329.2
980,nutrition,B,C,0,logprob,127,390.1,0.0,402.1
981,high_school_psychology,D,C,0,logprob,77,317.2,0.0,327.9
982,philosophy,C,B,0,logprob,73,309.0,0.0,319.0
983,computer_security,B,B,1,logprob,89,312.7,0.0,320.9
984,miscellaneous,C,C,1,logprob,62,234.7,0.0,258.7
985,miscellaneous,C,C,1,logprob,114,378.0,0.0,387.7
986,security_studies,C,C,1,logprob,155,469.3,0.0,479.4
987,moral_scenarios,B,A,0,logprob,147,468.7,0.0,478.7
988,moral_scenarios,A,C,0,logprob,133,476.7,0.0,491.5
989,philosophy,D,A,0,logprob,73,303.9,0.0,329.1
990,professional_psychology,D,D,1,logprob,181,545.6,0.0,560.5
991,security_studies,A,A,1,logprob,223,659.4,0.0,677.0
992,marketing,C,C,1,logprob,75,333.3,0.0,346.1
993,moral_scenarios,D,C,0,logprob,131,418.2,0.0,430.0
994,professional_law,B,B,1,logprob,500,1523.8,0.0,1557.0
995,nutrition,C,C,1,logprob,78,377.9,0.0,397.1
996,high_school_microeconomics,C,C,1,logprob,66,292.2,0.0,300.8
997,miscellaneous,D,D,1,logprob,74,436.5,0.0,446.4
998,professional_law,D,D,1,logprob,279,1196.5,0.0,1224.4
999,high_school_psychology,C,C,1,logprob,73,438.0,0.0,454.3
